project_id,task_id,task_type,planned_duration_days,actual_duration_days,delay_days,grace_period_days,penalty_per_day_inr,contractor_past_delay_rate,is_monsoon_period,material_supply_delay,preceding_task_delayed,task_sequence_index,delay_cause,violation,penalty_amount_inr,data_source
PROJ_0850,PROJ_0850_T04,bituminous_macadam_laying,30,29,0,3,10000,0.55,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0850,PROJ_0850_T05,road_marking_and_signage_installation,15,12,0,0,10000,0.55,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0851,PROJ_0851_T01,sub_base_course_preparation,45,43,0,0,10000,0.4,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0851,PROJ_0851_T02,bridge_deck_construction,60,66,6,7,10000,0.4,1,0,0,1,subcontractor_failure,0,0,synthetic
PROJ_0851,PROJ_0851_T03,bituminous_macadam_laying,30,30,0,3,10000,0.4,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0851,PROJ_0851_T04,guardrail_installation,25,22,0,5,10000,0.4,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0851,PROJ_0851_T05,site_clearance_and_excavation,20,19,0,0,10000,0.4,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0852,PROJ_0852_T01,sub_base_course_preparation,45,44,0,0,10000,0.41,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0852,PROJ_0852_T02,bridge_deck_construction,60,59,0,7,10000,0.41,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0852,PROJ_0852_T03,road_marking_and_signage_installation,15,14,0,0,10000,0.41,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0852,PROJ_0852_T04,guardrail_installation,25,20,0,5,10000,0.41,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0852,PROJ_0852_T05,site_clearance_and_excavation,20,25,5,0,10000,0.41,0,0,0,4,equipment_breakdown,1,50000,synthetic
PROJ_0852,PROJ_0852_T06,bituminous_macadam_laying,30,30,0,3,10000,0.41,1,0,1,5,on_schedule,0,0,synthetic
PROJ_0853,PROJ_0853_T01,site_clearance_and_excavation,20,19,0,0,10000,0.22,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0853,PROJ_0853_T02,bituminous_macadam_laying,30,28,0,3,10000,0.22,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0853,PROJ_0853_T03,guardrail_installation,25,36,11,5,10000,0.22,1,0,0,2,labour_dispute,1,60000,synthetic
PROJ_0853,PROJ_0853_T04,sub_base_course_preparation,45,38,0,0,10000,0.22,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0853,PROJ_0853_T05,bridge_deck_construction,60,52,0,7,10000,0.22,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0854,PROJ_0854_T01,site_clearance_and_excavation,20,20,0,0,10000,0.4,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0854,PROJ_0854_T02,bridge_deck_construction,60,52,0,7,10000,0.4,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0854,PROJ_0854_T03,bituminous_macadam_laying,30,40,10,3,10000,0.4,1,0,0,2,design_change,1,70000,synthetic
PROJ_0854,PROJ_0854_T04,sub_base_course_preparation,45,40,0,0,10000,0.4,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0854,PROJ_0854_T05,guardrail_installation,25,23,0,5,10000,0.4,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0855,PROJ_0855_T01,guardrail_installation,25,22,0,5,10000,0.49,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0855,PROJ_0855_T02,road_marking_and_signage_installation,15,14,0,0,10000,0.49,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0855,PROJ_0855_T03,bituminous_macadam_laying,30,30,0,3,10000,0.49,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0855,PROJ_0855_T04,sub_base_course_preparation,45,39,0,0,10000,0.49,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0855,PROJ_0855_T05,bridge_deck_construction,60,60,0,7,10000,0.49,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0856,PROJ_0856_T01,guardrail_installation,25,22,0,5,10000,0.17,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0856,PROJ_0856_T02,bridge_deck_construction,60,86,26,7,10000,0.17,1,0,0,1,utility_shifting,1,190000,synthetic
PROJ_0856,PROJ_0856_T03,site_clearance_and_excavation,20,16,0,0,10000,0.17,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0856,PROJ_0856_T04,road_marking_and_signage_installation,15,15,0,0,10000,0.17,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0856,PROJ_0856_T05,bituminous_macadam_laying,30,24,0,3,10000,0.17,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0856,PROJ_0856_T06,sub_base_course_preparation,45,57,12,0,10000,0.17,1,0,0,5,subcontractor_failure,1,120000,synthetic
PROJ_0857,PROJ_0857_T01,site_clearance_and_excavation,20,16,0,0,10000,0.45,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0857,PROJ_0857_T02,guardrail_installation,25,29,4,5,10000,0.45,1,0,0,1,rain_monsoon,0,0,synthetic
PROJ_0857,PROJ_0857_T03,bridge_deck_construction,60,56,0,7,10000,0.45,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0857,PROJ_0857_T04,bituminous_macadam_laying,30,28,0,3,10000,0.45,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0857,PROJ_0857_T05,road_marking_and_signage_installation,15,12,0,0,10000,0.45,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0857,PROJ_0857_T06,sub_base_course_preparation,45,71,26,0,10000,0.45,1,0,0,5,subcontractor_failure,1,260000,synthetic
PROJ_0858,PROJ_0858_T01,bituminous_macadam_laying,30,24,0,3,10000,0.2,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0858,PROJ_0858_T02,road_marking_and_signage_installation,15,15,0,0,10000,0.2,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0858,PROJ_0858_T03,guardrail_installation,25,25,0,5,10000,0.2,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0858,PROJ_0858_T04,sub_base_course_preparation,45,53,8,0,10000,0.2,0,0,0,3,equipment_breakdown,1,80000,synthetic
PROJ_0859,PROJ_0859_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.36,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0859,PROJ_0859_T02,site_clearance_and_excavation,20,18,0,0,10000,0.36,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0859,PROJ_0859_T03,guardrail_installation,25,22,0,5,10000,0.36,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0859,PROJ_0859_T04,bituminous_macadam_laying,30,24,0,3,10000,0.36,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0860,PROJ_0860_T01,guardrail_installation,25,37,12,5,10000,0.54,1,0,0,0,land_acquisition,1,70000,synthetic
PROJ_0860,PROJ_0860_T02,bridge_deck_construction,60,50,0,7,10000,0.54,0,0,1,1,on_schedule,0,0,synthetic
PROJ_0860,PROJ_0860_T03,bituminous_macadam_laying,30,24,0,3,10000,0.54,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0860,PROJ_0860_T04,site_clearance_and_excavation,20,27,7,0,10000,0.54,1,0,0,3,equipment_breakdown,1,70000,synthetic
PROJ_0860,PROJ_0860_T05,road_marking_and_signage_installation,15,24,9,0,10000,0.54,0,0,1,4,subcontractor_failure,1,90000,synthetic
PROJ_0861,PROJ_0861_T01,site_clearance_and_excavation,20,16,0,0,10000,0.32,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0861,PROJ_0861_T02,road_marking_and_signage_installation,15,15,0,0,10000,0.32,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0861,PROJ_0861_T03,sub_base_course_preparation,45,43,0,0,10000,0.32,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0861,PROJ_0861_T04,guardrail_installation,25,25,0,5,10000,0.32,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0861,PROJ_0861_T05,bridge_deck_construction,60,49,0,7,10000,0.32,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0861,PROJ_0861_T06,bituminous_macadam_laying,30,30,0,3,10000,0.32,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0862,PROJ_0862_T01,bridge_deck_construction,60,56,0,7,10000,0.26,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0862,PROJ_0862_T02,road_marking_and_signage_installation,15,13,0,0,10000,0.26,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0862,PROJ_0862_T03,bituminous_macadam_laying,30,26,0,3,10000,0.26,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0862,PROJ_0862_T04,sub_base_course_preparation,45,52,7,0,10000,0.26,1,0,0,3,rain_monsoon,1,70000,synthetic
PROJ_0862,PROJ_0862_T05,site_clearance_and_excavation,20,20,0,0,10000,0.26,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0863,PROJ_0863_T01,guardrail_installation,25,25,0,5,10000,0.52,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0863,PROJ_0863_T02,road_marking_and_signage_installation,15,22,7,0,10000,0.52,0,1,0,1,material_shortage,1,70000,synthetic
PROJ_0863,PROJ_0863_T03,bridge_deck_construction,60,53,0,7,10000,0.52,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0864,PROJ_0864_T01,road_marking_and_signage_installation,15,12,0,0,10000,0.4,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0864,PROJ_0864_T02,site_clearance_and_excavation,20,20,0,0,10000,0.4,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0864,PROJ_0864_T03,bituminous_macadam_laying,30,29,0,3,10000,0.4,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0864,PROJ_0864_T04,sub_base_course_preparation,45,45,0,0,10000,0.4,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0864,PROJ_0864_T05,bridge_deck_construction,60,56,0,7,10000,0.4,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0864,PROJ_0864_T06,guardrail_installation,25,25,0,5,10000,0.4,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0865,PROJ_0865_T01,guardrail_installation,25,23,0,5,10000,0.6,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0865,PROJ_0865_T02,site_clearance_and_excavation,20,28,8,0,10000,0.6,0,1,0,1,material_shortage,1,80000,synthetic
PROJ_0865,PROJ_0865_T03,road_marking_and_signage_installation,15,15,0,0,10000,0.6,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0865,PROJ_0865_T04,sub_base_course_preparation,45,54,9,0,10000,0.6,0,0,0,3,labour_dispute,1,90000,synthetic
PROJ_0865,PROJ_0865_T05,bituminous_macadam_laying,30,25,0,3,10000,0.6,0,0,1,4,on_schedule,0,0,synthetic
PROJ_0866,PROJ_0866_T01,bituminous_macadam_laying,30,27,0,3,10000,0.38,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0866,PROJ_0866_T02,road_marking_and_signage_installation,15,13,0,0,10000,0.38,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0866,PROJ_0866_T03,bridge_deck_construction,60,56,0,7,10000,0.38,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0866,PROJ_0866_T04,guardrail_installation,25,24,0,5,10000,0.38,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0867,PROJ_0867_T01,bituminous_macadam_laying,30,24,0,3,10000,0.17,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0867,PROJ_0867_T02,bridge_deck_construction,60,94,34,7,10000,0.17,1,0,0,1,design_change,1,270000,synthetic
PROJ_0867,PROJ_0867_T03,sub_base_course_preparation,45,37,0,0,10000,0.17,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0867,PROJ_0867_T04,site_clearance_and_excavation,20,20,0,0,10000,0.17,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0868,PROJ_0868_T01,sub_base_course_preparation,45,40,0,0,10000,0.16,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0868,PROJ_0868_T02,bituminous_macadam_laying,30,25,0,3,10000,0.16,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0868,PROJ_0868_T03,guardrail_installation,25,25,0,5,10000,0.16,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0868,PROJ_0868_T04,bridge_deck_construction,60,49,0,7,10000,0.16,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0868,PROJ_0868_T05,road_marking_and_signage_installation,15,14,0,0,10000,0.16,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0868,PROJ_0868_T06,site_clearance_and_excavation,20,20,0,0,10000,0.16,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0869,PROJ_0869_T01,site_clearance_and_excavation,20,16,0,0,10000,0.26,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0869,PROJ_0869_T02,sub_base_course_preparation,45,47,2,0,10000,0.26,1,0,0,1,subcontractor_failure,1,20000,synthetic
PROJ_0869,PROJ_0869_T03,guardrail_installation,25,20,0,5,10000,0.26,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0869,PROJ_0869_T04,bridge_deck_construction,60,52,0,7,10000,0.26,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0870,PROJ_0870_T01,bituminous_macadam_laying,30,29,0,3,10000,0.32,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0870,PROJ_0870_T02,guardrail_installation,25,20,0,5,10000,0.32,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0870,PROJ_0870_T03,bridge_deck_construction,60,86,26,7,10000,0.32,1,0,0,2,utility_shifting,1,190000,synthetic
PROJ_0870,PROJ_0870_T04,sub_base_course_preparation,45,37,0,0,10000,0.32,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0870,PROJ_0870_T05,site_clearance_and_excavation,20,16,0,0,10000,0.32,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0870,PROJ_0870_T06,road_marking_and_signage_installation,15,12,0,0,10000,0.32,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0871,PROJ_0871_T01,site_clearance_and_excavation,20,20,0,0,10000,0.49,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0871,PROJ_0871_T02,bituminous_macadam_laying,30,25,0,3,10000,0.49,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0871,PROJ_0871_T03,sub_base_course_preparation,45,45,0,0,10000,0.49,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0871,PROJ_0871_T04,road_marking_and_signage_installation,15,25,10,0,10000,0.49,0,0,0,3,subcontractor_failure,1,100000,synthetic
PROJ_0871,PROJ_0871_T05,bridge_deck_construction,60,56,0,7,10000,0.49,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0872,PROJ_0872_T01,bridge_deck_construction,60,53,0,7,10000,0.34,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0872,PROJ_0872_T02,site_clearance_and_excavation,20,35,15,0,10000,0.34,1,0,0,1,rain_monsoon,1,150000,synthetic
PROJ_0872,PROJ_0872_T03,bituminous_macadam_laying,30,24,0,3,10000,0.34,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0873,PROJ_0873_T01,bituminous_macadam_laying,30,26,0,3,10000,0.11,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0873,PROJ_0873_T02,road_marking_and_signage_installation,15,13,0,0,10000,0.11,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0873,PROJ_0873_T03,site_clearance_and_excavation,20,23,3,0,10000,0.11,1,1,0,2,material_shortage,1,30000,synthetic
PROJ_0873,PROJ_0873_T04,guardrail_installation,25,20,0,5,10000,0.11,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0874,PROJ_0874_T01,guardrail_installation,25,20,0,5,10000,0.27,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0874,PROJ_0874_T02,bituminous_macadam_laying,30,27,0,3,10000,0.27,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0874,PROJ_0874_T03,site_clearance_and_excavation,20,16,0,0,10000,0.27,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0874,PROJ_0874_T04,road_marking_and_signage_installation,15,15,0,0,10000,0.27,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0874,PROJ_0874_T05,bridge_deck_construction,60,50,0,7,10000,0.27,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0875,PROJ_0875_T01,site_clearance_and_excavation,20,29,9,0,10000,0.4,1,0,0,0,utility_shifting,1,90000,synthetic
PROJ_0875,PROJ_0875_T02,guardrail_installation,25,20,0,5,10000,0.4,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0875,PROJ_0875_T03,bituminous_macadam_laying,30,26,0,3,10000,0.4,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0875,PROJ_0875_T04,road_marking_and_signage_installation,15,12,0,0,10000,0.4,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0876,PROJ_0876_T01,road_marking_and_signage_installation,15,12,0,0,10000,0.49,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0876,PROJ_0876_T02,bituminous_macadam_laying,30,43,13,3,10000,0.49,1,0,0,1,labour_dispute,1,100000,synthetic
PROJ_0876,PROJ_0876_T03,bridge_deck_construction,60,48,0,7,10000,0.49,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0876,PROJ_0876_T04,sub_base_course_preparation,45,54,9,0,10000,0.49,1,0,0,3,land_acquisition,1,90000,synthetic
PROJ_0876,PROJ_0876_T05,site_clearance_and_excavation,20,20,0,0,10000,0.49,0,0,1,4,on_schedule,0,0,synthetic
PROJ_0876,PROJ_0876_T06,guardrail_installation,25,24,0,5,10000,0.49,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0877,PROJ_0877_T01,bituminous_macadam_laying,30,25,0,3,10000,0.1,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0877,PROJ_0877_T02,site_clearance_and_excavation,20,34,14,0,10000,0.1,1,0,0,1,rain_monsoon,1,140000,synthetic
PROJ_0877,PROJ_0877_T03,road_marking_and_signage_installation,15,14,0,0,10000,0.1,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0877,PROJ_0877_T04,bridge_deck_construction,60,48,0,7,10000,0.1,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0877,PROJ_0877_T05,sub_base_course_preparation,45,36,0,0,10000,0.1,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0878,PROJ_0878_T01,bituminous_macadam_laying,30,30,0,3,10000,0.39,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0878,PROJ_0878_T02,sub_base_course_preparation,45,37,0,0,10000,0.39,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0878,PROJ_0878_T03,road_marking_and_signage_installation,15,17,2,0,10000,0.39,1,1,0,2,material_shortage,1,20000,synthetic
PROJ_0879,PROJ_0879_T01,site_clearance_and_excavation,20,35,15,0,10000,0.57,1,0,0,0,rain_monsoon,1,150000,synthetic
PROJ_0879,PROJ_0879_T02,bituminous_macadam_laying,30,29,0,3,10000,0.57,0,0,1,1,on_schedule,0,0,synthetic
PROJ_0879,PROJ_0879_T03,road_marking_and_signage_installation,15,23,8,0,10000,0.57,0,0,0,2,land_acquisition,1,80000,synthetic
PROJ_0879,PROJ_0879_T04,sub_base_course_preparation,45,45,0,0,10000,0.57,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0880,PROJ_0880_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.45,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0880,PROJ_0880_T02,bridge_deck_construction,60,77,17,7,10000,0.45,1,0,0,1,land_acquisition,1,100000,synthetic
PROJ_0880,PROJ_0880_T03,site_clearance_and_excavation,20,19,0,0,10000,0.45,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0880,PROJ_0880_T04,sub_base_course_preparation,45,44,0,0,10000,0.45,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0880,PROJ_0880_T05,bituminous_macadam_laying,30,25,0,3,10000,0.45,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0881,PROJ_0881_T01,bridge_deck_construction,60,48,0,7,10000,0.21,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0881,PROJ_0881_T02,bituminous_macadam_laying,30,28,0,3,10000,0.21,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0881,PROJ_0881_T03,sub_base_course_preparation,45,57,12,0,10000,0.21,1,0,0,2,rain_monsoon,1,120000,synthetic
PROJ_0882,PROJ_0882_T01,bridge_deck_construction,60,50,0,7,10000,0.21,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0882,PROJ_0882_T02,guardrail_installation,25,23,0,5,10000,0.21,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0882,PROJ_0882_T03,site_clearance_and_excavation,20,19,0,0,10000,0.21,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0882,PROJ_0882_T04,road_marking_and_signage_installation,15,15,0,0,10000,0.21,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0882,PROJ_0882_T05,bituminous_macadam_laying,30,25,0,3,10000,0.21,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0883,PROJ_0883_T01,sub_base_course_preparation,45,42,0,0,10000,0.57,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0883,PROJ_0883_T02,road_marking_and_signage_installation,15,13,0,0,10000,0.57,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0883,PROJ_0883_T03,guardrail_installation,25,20,0,5,10000,0.57,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0883,PROJ_0883_T04,bituminous_macadam_laying,30,26,0,3,10000,0.57,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0883,PROJ_0883_T05,bridge_deck_construction,60,55,0,7,10000,0.57,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0884,PROJ_0884_T01,site_clearance_and_excavation,20,16,0,0,10000,0.14,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0884,PROJ_0884_T02,road_marking_and_signage_installation,15,14,0,0,10000,0.14,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0884,PROJ_0884_T03,sub_base_course_preparation,45,77,32,0,10000,0.14,0,0,0,2,land_acquisition,1,320000,synthetic
PROJ_0884,PROJ_0884_T04,guardrail_installation,25,24,0,5,10000,0.14,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0884,PROJ_0884_T05,bituminous_macadam_laying,30,24,0,3,10000,0.14,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0885,PROJ_0885_T01,sub_base_course_preparation,45,36,0,0,10000,0.33,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0885,PROJ_0885_T02,site_clearance_and_excavation,20,18,0,0,10000,0.33,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0885,PROJ_0885_T03,bituminous_macadam_laying,30,24,0,3,10000,0.33,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0886,PROJ_0886_T01,site_clearance_and_excavation,20,18,0,0,10000,0.42,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0886,PROJ_0886_T02,sub_base_course_preparation,45,36,0,0,10000,0.42,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0886,PROJ_0886_T03,guardrail_installation,25,21,0,5,10000,0.42,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0886,PROJ_0886_T04,bituminous_macadam_laying,30,30,0,3,10000,0.42,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0887,PROJ_0887_T01,site_clearance_and_excavation,20,18,0,0,10000,0.11,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0887,PROJ_0887_T02,bituminous_macadam_laying,30,25,0,3,10000,0.11,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0887,PROJ_0887_T03,sub_base_course_preparation,45,45,0,0,10000,0.11,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0888,PROJ_0888_T01,sub_base_course_preparation,45,43,0,0,10000,0.42,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0888,PROJ_0888_T02,guardrail_installation,25,25,0,5,10000,0.42,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0888,PROJ_0888_T03,bituminous_macadam_laying,30,27,0,3,10000,0.42,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0888,PROJ_0888_T04,road_marking_and_signage_installation,15,14,0,0,10000,0.42,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0888,PROJ_0888_T05,bridge_deck_construction,60,58,0,7,10000,0.42,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0888,PROJ_0888_T06,site_clearance_and_excavation,20,33,13,0,10000,0.42,0,0,0,5,land_acquisition,1,130000,synthetic
PROJ_0889,PROJ_0889_T01,bituminous_macadam_laying,30,24,0,3,10000,0.49,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0889,PROJ_0889_T02,road_marking_and_signage_installation,15,14,0,0,10000,0.49,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0889,PROJ_0889_T03,bridge_deck_construction,60,80,20,7,10000,0.49,0,0,0,2,rain_monsoon,1,130000,synthetic
PROJ_0889,PROJ_0889_T04,site_clearance_and_excavation,20,18,0,0,10000,0.49,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0889,PROJ_0889_T05,sub_base_course_preparation,45,41,0,0,10000,0.49,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0890,PROJ_0890_T01,bridge_deck_construction,60,85,25,7,10000,0.55,0,0,0,0,rain_monsoon,1,180000,synthetic
PROJ_0890,PROJ_0890_T02,sub_base_course_preparation,45,77,32,0,10000,0.55,0,1,1,1,material_shortage,1,320000,synthetic
PROJ_0890,PROJ_0890_T03,guardrail_installation,25,23,0,5,10000,0.55,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0890,PROJ_0890_T04,bituminous_macadam_laying,30,43,13,3,10000,0.55,1,0,0,3,subcontractor_failure,1,100000,synthetic
PROJ_0891,PROJ_0891_T01,bridge_deck_construction,60,50,0,7,10000,0.12,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0891,PROJ_0891_T02,road_marking_and_signage_installation,15,14,0,0,10000,0.12,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0891,PROJ_0891_T03,site_clearance_and_excavation,20,18,0,0,10000,0.12,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0891,PROJ_0891_T04,guardrail_installation,25,38,13,5,10000,0.12,1,0,0,3,subcontractor_failure,1,80000,synthetic
PROJ_0891,PROJ_0891_T05,sub_base_course_preparation,45,38,0,0,10000,0.12,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0892,PROJ_0892_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.1,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0892,PROJ_0892_T02,guardrail_installation,25,23,0,5,10000,0.1,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0892,PROJ_0892_T03,bituminous_macadam_laying,30,27,0,3,10000,0.1,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0892,PROJ_0892_T04,site_clearance_and_excavation,20,22,2,0,10000,0.1,0,0,0,3,equipment_breakdown,1,20000,synthetic
PROJ_0892,PROJ_0892_T05,bridge_deck_construction,60,75,15,7,10000,0.1,1,0,1,4,land_acquisition,1,80000,synthetic
PROJ_0893,PROJ_0893_T01,bridge_deck_construction,60,54,0,7,10000,0.13,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0893,PROJ_0893_T02,bituminous_macadam_laying,30,24,0,3,10000,0.13,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0893,PROJ_0893_T03,sub_base_course_preparation,45,39,0,0,10000,0.13,0,0,0,2,on_schedule,0,0,synthetic
