project_id,task_id,task_type,planned_duration_days,actual_duration_days,violation,delay_cause,contractor_past_delay_rate,is_monsoon_period,grace_period_days,material_supply_delay,preceding_task_delayed,task_sequence_index,penalty_per_day_inr,delay_days,penalty_amount_inr
PROJ_REAL_126.0,PROJ_REAL_126.0_31,schedule_.1,60,72.0,1,Schedule .1,0.6742814160267975,0,5,0,0,31,10000,12.0,120000.0
PROJ_REAL_127.0,PROJ_REAL_127.0_31,schedule_.1,60,72.0,1,Schedule .1,0.5389871907966532,0,6,0,1,31,10000,12.0,120000.0
PROJ_REAL_128.0,PROJ_REAL_128.0_30,schedule_.1,60,72.0,1,Schedule .1,0.6865874980664817,0,1,0,0,30,20000,12.0,240000.0
PROJ_REAL_129.0,PROJ_REAL_129.0_31,schedule_.1,60,76.0,1,Schedule .1,0.5938082532760535,0,2,0,0,31,10000,16.0,160000.0
PROJ_REAL_130.0,PROJ_REAL_130.0_31,schedule_.1,60,64.0,0,Schedule .1,0.3383658340327713,0,1,0,0,31,20000,4.0,0.0
PROJ_REAL_131.0,PROJ_REAL_131.0_31,schedule_.1,60,72.0,1,Schedule .1,0.5602769980320254,0,2,0,1,31,15000,12.0,180000.0
PROJ_REAL_132.0,PROJ_REAL_132.0_31,schedule_.1,60,64.0,0,Schedule .1,0.11336422227322522,0,3,0,0,31,25000,4.0,0.0
PROJ_REAL_133.0,PROJ_REAL_133.0_31,schedule_.1,60,68.0,0,Schedule .1,0.30634821403023876,0,7,0,0,31,20000,8.0,0.0
PROJ_REAL_134.0,PROJ_REAL_134.0_31,schedule_.1,60,76.0,1,Schedule .1,0.8593152151317837,0,0,0,0,31,5000,16.0,80000.0
PROJ_REAL_135.0,PROJ_REAL_135.0_30,schedule_.1,60,72.0,1,Schedule .1,0.6886229457529658,0,2,0,0,30,15000,12.0,180000.0
PROJ_REAL_136.0,PROJ_REAL_136.0_31,schedule_.1,60,76.0,1,Schedule .1,0.7698394492162974,0,5,0,0,31,20000,16.0,320000.0
PROJ_REAL_137.0,PROJ_REAL_137.0_31,schedule_.1,60,76.0,1,Schedule .1,0.8394316269290547,0,4,0,0,31,25000,16.0,400000.0
PROJ_REAL_138.0,PROJ_REAL_138.0_31,schedule_.1,60,64.0,0,Schedule .1,0.15597860944433525,0,6,0,0,31,10000,4.0,0.0
PROJ_REAL_139.0,PROJ_REAL_139.0_31,schedule_.1,60,76.0,1,Schedule .1,0.7097531714484724,0,4,0,0,31,10000,16.0,160000.0
PROJ_REAL_140.0,PROJ_REAL_140.0_31,schedule_.1,60,76.0,1,Schedule .1,0.8339672613900881,0,2,0,0,31,25000,16.0,400000.0
PROJ_REAL_141.0,PROJ_REAL_141.0_31,schedule_.1,60,76.0,1,Schedule .1,0.7969497177003383,0,2,0,0,31,5000,16.0,80000.0
PROJ_REAL_142.0,PROJ_REAL_142.0_31,schedule_.1,60,76.0,1,Schedule .1,0.7275632509636216,0,7,0,0,31,5000,16.0,80000.0
PROJ_REAL_143.0,PROJ_REAL_143.0_31,schedule_.1,60,68.0,0,Schedule .1,0.48355278524683687,0,2,0,0,31,15000,8.0,0.0
PROJ_REAL_1.0,PROJ_REAL_1.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4001482704333071,0,3,0,0,32,15000,8.0,0.0
PROJ_REAL_2.0,PROJ_REAL_2.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9732377459833799,0,1,0,1,32,20000,20.0,400000.0
PROJ_REAL_3.0,PROJ_REAL_3.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4162045881425071,0,1,0,0,32,10000,8.0,0.0
PROJ_REAL_4.0,PROJ_REAL_4.0_32,contractual_issues,60,68.0,0,Contractual issues,0.2636008056213162,0,7,0,1,32,25000,8.0,0.0
PROJ_REAL_5.0,PROJ_REAL_5.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4164298188397338,0,6,0,0,32,20000,8.0,0.0
PROJ_REAL_6.0,PROJ_REAL_6.0_32,contractual_issues,60,68.0,0,Contractual issues,0.45579627517156746,0,4,0,0,32,10000,8.0,0.0
PROJ_REAL_7.0,PROJ_REAL_7.0_32,contractual_issues,60,68.0,0,Contractual issues,0.3276065403856701,0,5,0,0,32,10000,8.0,0.0
PROJ_REAL_8.0,PROJ_REAL_8.0_32,contractual_issues,60,68.0,0,Contractual issues,0.30650785863556296,0,1,0,1,32,5000,8.0,0.0
PROJ_REAL_9.0,PROJ_REAL_9.0_32,contractual_issues,60,68.0,0,Contractual issues,0.3206991748726863,0,7,0,1,32,25000,8.0,0.0
PROJ_REAL_10.0,PROJ_REAL_10.0_32,contractual_issues,60,68.0,0,Contractual issues,0.36539523990395983,0,6,0,0,32,15000,8.0,0.0
PROJ_REAL_11.0,PROJ_REAL_11.0_32,contractual_issues,60,64.0,0,Contractual issues,0.2544773171792053,0,0,0,0,32,20000,4.0,0.0
PROJ_REAL_12.0,PROJ_REAL_12.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8289977445130527,0,4,0,0,32,20000,16.0,320000.0
PROJ_REAL_13.0,PROJ_REAL_13.0_32,contractual_issues,60,64.0,0,Contractual issues,0.30313489459810494,0,7,0,1,32,10000,4.0,0.0
PROJ_REAL_14.0,PROJ_REAL_14.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6668854878281365,0,3,0,0,32,20000,16.0,320000.0
PROJ_REAL_15.0,PROJ_REAL_15.0_32,contractual_issues,60,64.0,0,Contractual issues,0.15451802492518546,0,2,0,0,32,15000,4.0,0.0
PROJ_REAL_16.0,PROJ_REAL_16.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4704778170736752,0,7,0,1,32,10000,8.0,0.0
PROJ_REAL_17.0,PROJ_REAL_17.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8375993773342326,0,2,0,0,32,10000,16.0,160000.0
PROJ_REAL_18.0,PROJ_REAL_18.0_32,contractual_issues,60,72.0,1,Contractual issues,0.7389133027155611,0,3,0,0,32,10000,12.0,120000.0
PROJ_REAL_19.0,PROJ_REAL_19.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8406360587345312,0,7,0,0,32,25000,16.0,400000.0
PROJ_REAL_20.0,PROJ_REAL_20.0_32,contractual_issues,60,64.0,0,Contractual issues,0.0,0,2,0,0,32,10000,4.0,0.0
PROJ_REAL_21.0,PROJ_REAL_21.0_32,contractual_issues,60,76.0,1,Contractual issues,0.9632173869112575,0,0,0,1,32,15000,16.0,240000.0
PROJ_REAL_22.0,PROJ_REAL_22.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6513617755740668,0,1,0,1,32,20000,16.0,320000.0
PROJ_REAL_23.0,PROJ_REAL_23.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9194157559802372,0,0,0,0,32,25000,20.0,500000.0
PROJ_REAL_24.0,PROJ_REAL_24.0_32,contractual_issues,60,76.0,1,Contractual issues,0.899434376158596,0,2,0,1,32,10000,16.0,160000.0
PROJ_REAL_25.0,PROJ_REAL_25.0_32,contractual_issues,60,72.0,1,Contractual issues,0.4352407220372588,0,0,0,1,32,20000,12.0,240000.0
PROJ_REAL_26.0,PROJ_REAL_26.0_32,contractual_issues,60,72.0,1,Contractual issues,0.46400693412736405,0,5,0,0,32,5000,12.0,60000.0
PROJ_REAL_27.0,PROJ_REAL_27.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6943385859551425,0,3,0,0,32,10000,12.0,120000.0
PROJ_REAL_28.0,PROJ_REAL_28.0_32,contractual_issues,60,68.0,0,Contractual issues,0.5488191706054513,0,7,0,0,32,5000,8.0,0.0
PROJ_REAL_29.0,PROJ_REAL_29.0_32,contractual_issues,60,72.0,1,Contractual issues,0.42252998430971567,0,0,0,0,32,5000,12.0,60000.0
PROJ_REAL_30.0,PROJ_REAL_30.0_32,contractual_issues,60,68.0,0,Contractual issues,0.33309112772864957,0,0,0,0,32,25000,8.0,0.0
PROJ_REAL_31.0,PROJ_REAL_31.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6216715230615778,0,2,0,0,32,5000,12.0,60000.0
PROJ_REAL_32.0,PROJ_REAL_32.0_32,contractual_issues,60,72.0,1,Contractual issues,0.5584067770447944,0,0,0,0,32,10000,12.0,120000.0
PROJ_REAL_33.0,PROJ_REAL_33.0_32,contractual_issues,60,68.0,0,Contractual issues,0.357574158045179,0,4,0,0,32,20000,8.0,0.0
PROJ_REAL_34.0,PROJ_REAL_34.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4873780883900258,0,3,0,0,32,15000,8.0,0.0
PROJ_REAL_35.0,PROJ_REAL_35.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6546109212067324,0,7,0,0,32,15000,12.0,180000.0
PROJ_REAL_36.0,PROJ_REAL_36.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,2,0,0,32,5000,20.0,100000.0
PROJ_REAL_37.0,PROJ_REAL_37.0_32,contractual_issues,60,68.0,0,Contractual issues,0.48920110674843764,0,5,0,0,32,10000,8.0,0.0
PROJ_REAL_38.0,PROJ_REAL_38.0_32,contractual_issues,60,72.0,1,Contractual issues,0.4688216245798541,0,6,0,0,32,20000,12.0,240000.0
PROJ_REAL_39.0,PROJ_REAL_39.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9597277864396604,0,1,0,0,32,20000,20.0,400000.0
PROJ_REAL_40.0,PROJ_REAL_40.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6119675566074017,0,6,0,0,32,10000,12.0,120000.0
PROJ_REAL_41.0,PROJ_REAL_41.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9289509375739459,0,0,0,0,32,15000,20.0,300000.0
PROJ_REAL_42.0,PROJ_REAL_42.0_32,contractual_issues,60,72.0,1,Contractual issues,0.43031071141660243,0,5,0,0,32,20000,12.0,240000.0
PROJ_REAL_43.0,PROJ_REAL_43.0_32,contractual_issues,60,64.0,0,Contractual issues,0.10810270855283738,0,6,0,0,32,20000,4.0,0.0
PROJ_REAL_45.0,PROJ_REAL_45.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9984363238821181,0,4,0,0,32,10000,20.0,200000.0
PROJ_REAL_46.0,PROJ_REAL_46.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9102727320936992,0,2,0,0,32,25000,20.0,500000.0
PROJ_REAL_47.0,PROJ_REAL_47.0_32,contractual_issues,60,72.0,1,Contractual issues,0.483197707131898,0,1,0,0,32,5000,12.0,60000.0
PROJ_REAL_48.0,PROJ_REAL_48.0_32,contractual_issues,60,76.0,1,Contractual issues,0.9868330746944898,0,3,0,0,32,25000,16.0,400000.0
PROJ_REAL_49.0,PROJ_REAL_49.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6933338579534163,0,5,0,0,32,10000,16.0,160000.0
PROJ_REAL_50.0,PROJ_REAL_50.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8033661097946155,0,1,0,1,32,15000,16.0,240000.0
PROJ_REAL_51.0,PROJ_REAL_51.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7143830843402148,0,2,0,1,32,10000,16.0,160000.0
PROJ_REAL_52.0,PROJ_REAL_52.0_32,contractual_issues,60,76.0,1,Contractual issues,0.9879527728297426,0,7,0,1,32,25000,16.0,400000.0
PROJ_REAL_53.0,PROJ_REAL_53.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6692240582676349,0,1,0,1,32,10000,12.0,120000.0
PROJ_REAL_54.0,PROJ_REAL_54.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9855451182760822,0,4,0,0,32,15000,20.0,300000.0
PROJ_REAL_55.0,PROJ_REAL_55.0_32,contractual_issues,60,72.0,1,Contractual issues,0.5077770888381435,0,6,0,0,32,25000,12.0,300000.0
PROJ_REAL_56.0,PROJ_REAL_56.0_32,contractual_issues,60,72.0,1,Contractual issues,0.49146470859197827,0,4,0,1,32,10000,12.0,120000.0
PROJ_REAL_57.0,PROJ_REAL_57.0_32,contractual_issues,60,72.0,1,Contractual issues,0.45634558340293,0,6,0,0,32,10000,12.0,120000.0
PROJ_REAL_58.0,PROJ_REAL_58.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6292724904834414,0,1,0,1,32,5000,12.0,60000.0
PROJ_REAL_59.0,PROJ_REAL_59.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6390172508482431,0,2,0,1,32,20000,12.0,240000.0
PROJ_REAL_60.0,PROJ_REAL_60.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9814481781995374,0,5,0,0,32,10000,20.0,200000.0
PROJ_REAL_61.0,PROJ_REAL_61.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,6,0,0,32,10000,20.0,200000.0
PROJ_REAL_62.0,PROJ_REAL_62.0_32,contractual_issues,60,72.0,1,Contractual issues,0.4678092946183604,0,0,0,1,32,15000,12.0,180000.0
PROJ_REAL_63.0,PROJ_REAL_63.0_32,contractual_issues,60,72.0,1,Contractual issues,0.5791346925325308,0,2,0,1,32,5000,12.0,60000.0
PROJ_REAL_64.0,PROJ_REAL_64.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4398654363504836,0,0,0,0,32,15000,8.0,0.0
PROJ_REAL_65.0,PROJ_REAL_65.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7807995075630426,0,4,0,0,32,10000,16.0,160000.0
PROJ_REAL_66.0,PROJ_REAL_66.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6458008272598326,0,7,0,0,32,10000,16.0,160000.0
PROJ_REAL_67.0,PROJ_REAL_67.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7155170741455829,0,5,0,1,32,5000,16.0,80000.0
PROJ_REAL_68.0,PROJ_REAL_68.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6419646816463218,0,5,0,0,32,10000,12.0,120000.0
PROJ_REAL_69.0,PROJ_REAL_69.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7968484684488712,0,1,0,0,32,10000,16.0,160000.0
PROJ_REAL_70.0,PROJ_REAL_70.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6330244363981808,0,6,0,0,32,25000,12.0,300000.0
PROJ_REAL_71.0,PROJ_REAL_71.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6872778914967477,0,1,0,1,32,5000,16.0,80000.0
PROJ_REAL_72.0,PROJ_REAL_72.0_31,contractual_issues,60,72.0,1,Contractual issues,0.6013106735407561,0,5,0,1,31,20000,12.0,240000.0
PROJ_REAL_73.0,PROJ_REAL_73.0_32,contractual_issues,60,64.0,0,Contractual issues,0.32288095017345375,0,5,0,1,32,10000,4.0,0.0
PROJ_REAL_74.0,PROJ_REAL_74.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9285874459682156,0,5,0,0,32,5000,20.0,100000.0
PROJ_REAL_75.0,PROJ_REAL_75.0_32,contractual_issues,60,68.0,0,Contractual issues,0.2918119599625341,0,1,0,0,32,20000,8.0,0.0
PROJ_REAL_76.0,PROJ_REAL_76.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9059342839094866,0,6,0,0,32,15000,20.0,300000.0
PROJ_REAL_77.0,PROJ_REAL_77.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9061339999641846,0,1,0,0,32,20000,20.0,400000.0
PROJ_REAL_78.0,PROJ_REAL_78.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6936937579886381,0,6,0,0,32,5000,12.0,60000.0
PROJ_REAL_79.0,PROJ_REAL_79.0_32,contractual_issues,60,68.0,0,Contractual issues,0.40284221031710427,0,4,0,0,32,25000,8.0,0.0
PROJ_REAL_80.0,PROJ_REAL_80.0_32,contractual_issues,60,72.0,1,Contractual issues,0.5056521694973716,0,2,0,0,32,10000,12.0,120000.0
PROJ_REAL_81.0,PROJ_REAL_81.0_32,contractual_issues,60,80.0,1,Contractual issues,0.8972528146760597,0,5,0,0,32,5000,20.0,100000.0
PROJ_REAL_82.0,PROJ_REAL_82.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7276840291813746,0,6,0,1,32,10000,16.0,160000.0
PROJ_REAL_83.0,PROJ_REAL_83.0_32,contractual_issues,60,76.0,1,Contractual issues,0.967398963145117,0,7,0,0,32,15000,16.0,240000.0
PROJ_REAL_84.0,PROJ_REAL_84.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6454059485264935,0,3,0,0,32,20000,12.0,240000.0
PROJ_REAL_85.0,PROJ_REAL_85.0_32,contractual_issues,60,64.0,0,Contractual issues,0.1647036705083161,0,1,0,0,32,25000,4.0,0.0
PROJ_REAL_86.0,PROJ_REAL_86.0_32,contractual_issues,60,68.0,0,Contractual issues,0.6351563117447877,0,2,0,0,32,15000,8.0,0.0
PROJ_REAL_87.0,PROJ_REAL_87.0_32,contractual_issues,60,68.0,0,Contractual issues,0.24207421525247133,0,2,0,0,32,10000,8.0,0.0
PROJ_REAL_88.0,PROJ_REAL_88.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6681973292607813,0,7,0,1,32,15000,16.0,240000.0
PROJ_REAL_89.0,PROJ_REAL_89.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6441932400923907,0,7,0,1,32,15000,12.0,180000.0
PROJ_REAL_90.0,PROJ_REAL_90.0_32,contractual_issues,60,80.0,1,Contractual issues,0.8352565474540156,0,7,0,0,32,5000,20.0,100000.0
PROJ_REAL_91.0,PROJ_REAL_91.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,0,0,0,32,5000,20.0,100000.0
PROJ_REAL_92.0,PROJ_REAL_92.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8981196909385881,0,6,0,0,32,5000,16.0,80000.0
PROJ_REAL_93.0,PROJ_REAL_93.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9935425106665589,0,0,0,0,32,20000,20.0,400000.0
PROJ_REAL_94.0,PROJ_REAL_94.0_32,contractual_issues,60,68.0,0,Contractual issues,0.27392013234133095,0,3,0,0,32,15000,8.0,0.0
PROJ_REAL_95.0,PROJ_REAL_95.0_32,contractual_issues,60,64.0,0,Contractual issues,0.13004417455092127,0,5,0,0,32,5000,4.0,0.0
PROJ_REAL_96.0,PROJ_REAL_96.0_32,contractual_issues,60,76.0,1,Contractual issues,0.991585577088496,0,3,0,0,32,10000,16.0,160000.0
PROJ_REAL_97.0,PROJ_REAL_97.0_32,contractual_issues,60,76.0,1,Contractual issues,0.9065184420685692,0,4,0,0,32,15000,16.0,240000.0
PROJ_REAL_98.0,PROJ_REAL_98.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,7,0,0,32,10000,20.0,200000.0
PROJ_REAL_99.0,PROJ_REAL_99.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8476585571818787,0,0,0,0,32,20000,16.0,320000.0
PROJ_REAL_100.0,PROJ_REAL_100.0_32,contractual_issues,60,68.0,0,Contractual issues,0.24976842284214368,0,6,0,0,32,25000,8.0,0.0
PROJ_REAL_101.0,PROJ_REAL_101.0_32,contractual_issues,60,72.0,1,Contractual issues,0.4197533504265098,0,5,0,0,32,10000,12.0,120000.0
PROJ_REAL_102.0,PROJ_REAL_102.0_32,contractual_issues,60,76.0,1,Contractual issues,0.812480390913391,0,6,0,0,32,5000,16.0,80000.0
PROJ_REAL_103.0,PROJ_REAL_103.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,4,0,0,32,15000,20.0,300000.0
PROJ_REAL_104.0,PROJ_REAL_104.0_32,contractual_issues,60,72.0,1,Contractual issues,0.8680574021020563,0,6,0,0,32,20000,12.0,240000.0
PROJ_REAL_105.0,PROJ_REAL_105.0_32,contractual_issues,60,76.0,1,Contractual issues,1.0,0,1,0,1,32,5000,16.0,80000.0
PROJ_REAL_106.0,PROJ_REAL_106.0_32,contractual_issues,60,68.0,0,Contractual issues,0.37524784291987934,0,1,0,0,32,15000,8.0,0.0
PROJ_REAL_107.0,PROJ_REAL_107.0_32,contractual_issues,60,68.0,0,Contractual issues,0.4884941355317627,0,2,0,0,32,25000,8.0,0.0
PROJ_REAL_108.0,PROJ_REAL_108.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9038250259815924,0,5,0,1,32,25000,20.0,500000.0
PROJ_REAL_109.0,PROJ_REAL_109.0_32,contractual_issues,60,80.0,1,Contractual issues,0.9197860522422507,0,5,0,1,32,20000,20.0,400000.0
PROJ_REAL_110.0,PROJ_REAL_110.0_32,contractual_issues,60,68.0,0,Contractual issues,0.33692392964303136,0,2,0,0,32,15000,8.0,0.0
PROJ_REAL_111.0,PROJ_REAL_111.0_32,contractual_issues,60,64.0,0,Contractual issues,0.1215962186059232,0,4,0,0,32,20000,4.0,0.0
PROJ_REAL_112.0,PROJ_REAL_112.0_32,contractual_issues,60,72.0,1,Contractual issues,0.7657294961245206,0,1,0,1,32,15000,12.0,180000.0
PROJ_REAL_113.0,PROJ_REAL_113.0_32,contractual_issues,60,76.0,1,Contractual issues,0.9592636816666309,0,3,0,0,32,5000,16.0,80000.0
PROJ_REAL_114.0,PROJ_REAL_114.0_32,contractual_issues,60,80.0,1,Contractual issues,0.953865248778109,0,6,0,0,32,20000,20.0,400000.0
PROJ_REAL_115.0,PROJ_REAL_115.0_31,contractual_issues,60,72.0,1,Contractual issues,0.5307367297313813,0,1,0,1,31,20000,12.0,240000.0
PROJ_REAL_116.0,PROJ_REAL_116.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6774351685914988,0,1,0,1,32,25000,12.0,300000.0
PROJ_REAL_117.0,PROJ_REAL_117.0_32,contractual_issues,60,68.0,0,Contractual issues,0.41169497916337394,0,4,0,0,32,25000,8.0,0.0
PROJ_REAL_118.0,PROJ_REAL_118.0_32,contractual_issues,60,64.0,0,Contractual issues,0.2822426104812701,0,5,0,0,32,25000,4.0,0.0
PROJ_REAL_119.0,PROJ_REAL_119.0_32,contractual_issues,60,68.0,0,Contractual issues,0.5828887171924226,0,2,0,0,32,10000,8.0,0.0
PROJ_REAL_120.0,PROJ_REAL_120.0_32,contractual_issues,60,64.0,0,Contractual issues,0.1966839564634361,0,5,0,0,32,15000,4.0,0.0
PROJ_REAL_121.0,PROJ_REAL_121.0_32,contractual_issues,60,76.0,1,Contractual issues,0.845549654970396,0,4,0,0,32,5000,16.0,80000.0
PROJ_REAL_122.0,PROJ_REAL_122.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8760766680844676,0,0,0,0,32,25000,16.0,400000.0
PROJ_REAL_123.0,PROJ_REAL_123.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,4,0,0,32,5000,20.0,100000.0
PROJ_REAL_124.0,PROJ_REAL_124.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,6,0,0,32,5000,20.0,100000.0
PROJ_REAL_125.0,PROJ_REAL_125.0_32,contractual_issues,60,64.0,0,Contractual issues,0.21976155991069257,0,1,0,0,32,5000,4.0,0.0
PROJ_REAL_126.0,PROJ_REAL_126.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,0,0,1,32,10000,20.0,200000.0
PROJ_REAL_127.0,PROJ_REAL_127.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6793475553657684,0,0,0,1,32,25000,16.0,400000.0
PROJ_REAL_128.0,PROJ_REAL_128.0_31,contractual_issues,60,72.0,1,Contractual issues,0.6155110424603173,0,6,0,0,31,15000,12.0,180000.0
PROJ_REAL_129.0,PROJ_REAL_129.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8739871231426565,0,1,0,1,32,5000,16.0,80000.0
PROJ_REAL_130.0,PROJ_REAL_130.0_32,contractual_issues,60,76.0,1,Contractual issues,0.6823523441109599,0,5,0,0,32,5000,16.0,80000.0
PROJ_REAL_131.0,PROJ_REAL_131.0_32,contractual_issues,60,72.0,1,Contractual issues,0.6742662235123822,0,7,0,0,32,5000,12.0,60000.0
PROJ_REAL_132.0,PROJ_REAL_132.0_32,contractual_issues,60,68.0,0,Contractual issues,0.3475082516291602,0,2,0,1,32,10000,8.0,0.0
PROJ_REAL_133.0,PROJ_REAL_133.0_32,contractual_issues,60,80.0,1,Contractual issues,0.936100426212191,0,3,0,0,32,15000,20.0,300000.0
PROJ_REAL_134.0,PROJ_REAL_134.0_32,contractual_issues,60,80.0,1,Contractual issues,1.0,0,6,0,0,32,20000,20.0,400000.0
PROJ_REAL_135.0,PROJ_REAL_135.0_31,contractual_issues,60,72.0,1,Contractual issues,0.7061754915096194,0,2,0,0,31,15000,12.0,180000.0
PROJ_REAL_136.0,PROJ_REAL_136.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7133363528730688,0,5,0,1,32,5000,16.0,80000.0
PROJ_REAL_137.0,PROJ_REAL_137.0_32,contractual_issues,60,72.0,1,Contractual issues,0.5257355787476128,0,5,0,0,32,5000,12.0,60000.0
PROJ_REAL_138.0,PROJ_REAL_138.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7909973088465192,0,7,0,1,32,20000,16.0,320000.0
PROJ_REAL_139.0,PROJ_REAL_139.0_32,contractual_issues,60,76.0,1,Contractual issues,0.7138678680986578,0,6,0,0,32,10000,16.0,160000.0
PROJ_REAL_140.0,PROJ_REAL_140.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8958947509845618,0,7,0,1,32,20000,16.0,320000.0
PROJ_REAL_141.0,PROJ_REAL_141.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8089187091397583,0,3,0,1,32,5000,16.0,80000.0
PROJ_REAL_142.0,PROJ_REAL_142.0_32,contractual_issues,60,76.0,1,Contractual issues,0.8411287448332896,0,0,0,0,32,20000,16.0,320000.0
PROJ_REAL_143.0,PROJ_REAL_143.0_32,contractual_issues,60,72.0,1,Contractual issues,0.585545632044422,0,4,0,0,32,10000,12.0,120000.0
PROJ_REAL_1.0,PROJ_REAL_1.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.43044159739098276,0,1,0,0,33,5000,8.0,0.0
PROJ_REAL_2.0,PROJ_REAL_2.0_33,contractual_issues_.1,60,72.0,1,Contractual issues .1,0.8298564808230354,0,3,0,0,33,15000,12.0,180000.0
PROJ_REAL_3.0,PROJ_REAL_3.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.3850257192528092,0,0,0,1,33,15000,8.0,0.0
PROJ_REAL_4.0,PROJ_REAL_4.0_33,contractual_issues_.1,60,72.0,1,Contractual issues .1,0.7133483481504255,0,6,0,0,33,10000,12.0,120000.0
PROJ_REAL_5.0,PROJ_REAL_5.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.4003226995313235,0,4,0,0,33,10000,8.0,0.0
PROJ_REAL_6.0,PROJ_REAL_6.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.2907270981872242,0,0,0,0,33,20000,8.0,0.0
PROJ_REAL_7.0,PROJ_REAL_7.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.2953735932279121,0,7,0,0,33,20000,8.0,0.0
PROJ_REAL_8.0,PROJ_REAL_8.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.5693156988239534,0,1,0,0,33,10000,8.0,0.0
PROJ_REAL_9.0,PROJ_REAL_9.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.39696641163915547,0,2,0,1,33,5000,8.0,0.0
PROJ_REAL_10.0,PROJ_REAL_10.0_33,contractual_issues_.1,60,68.0,0,Contractual issues .1,0.351068610692116,0,4,0,1,33,20000,8.0,0.0
PROJ_REAL_11.0,PROJ_REAL_11.0_33,contractual_issues_.1,60,64.0,0,Contractual issues .1,0.23749163954633198,0,6,0,0,33,25000,4.0,0.0
PROJ_REAL_12.0,PROJ_REAL_12.0_33,contractual_issues_.1,60,72.0,1,Contractual issues .1,0.5141763276527669,0,7,0,1,33,5000,12.0,60000.0
